Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
quantity_level=1vs2 & person3_gender=female,Interaction,0.09675553075119797,0.09229294400397163,0.10204727852399814,0.004877167260013256,Interference (-),NEG,quantity_level=1vs2,person3_gender=female,0.00244827476800841
quantity_level=1vs10 & person1_profession=high,Interaction,0.09436588700068693,0.08987178523212867,0.09880140941015751,0.004464812089014419,Synergy (+),POS,quantity_level=1vs10,person1_profession=high,0.002387807893882636
person2_color=black & person2_profession=high,Interaction,0.09406460580644199,0.09091729574306592,0.09720580114198499,0.003144252699459532,Synergy (+),POS,person2_color=black,person2_profession=high,0.002380184359184221
person1_gender=female & person2_profession=high,Interaction,0.09402209237799054,0.09073993391053826,0.0976441737811865,0.0034521199353241203,Synergy (+),POS,person1_gender=female,person2_profession=high,0.0023791086113342415
person2_gender=male & person3_profession=high,Interaction,0.09320071850160337,0.09025270368716624,0.09624451135181052,0.002995903832322136,Synergy (+),POS,person2_gender=male,person3_profession=high,0.0023583247975197006
quantity_level=1vs5 & person1_gender=female,Interaction,0.09299971598356253,0.08875301253101193,0.0966113213094399,0.003929154389213985,Interference (-),NEG,quantity_level=1vs5,person1_gender=female,0.002353238686272056
person3_color=white & person3_gender=female,Interaction,0.09206501561262649,0.08871878105711471,0.09525980983838093,0.0032705143906331113,Interference (-),NEG,person3_color=white,person3_gender=female,0.002329587290676952
quantity_level=1vs2 & person3_color=black,Interaction,0.0913877158297087,0.08710214465641568,0.09610306037518472,0.004500457859384521,Synergy (+),POS,quantity_level=1vs2,person3_color=black,0.0023124490872479487
person2_color=black & person2_profession=low,Interaction,0.09124792628383468,0.08841577695346718,0.09420855883019694,0.0028963909383648775,Synergy (+),POS,person2_color=black,person2_profession=low,0.0023089118918510803
person2_color=black & person2_gender=male,Interaction,0.08951154810627775,0.08614863221654,0.09281805000882522,0.0033347088961426102,Synergy (+),POS,person2_color=black,person2_gender=male,0.0022649750662574646
quantity_level=1vs1 & person1_profession=low,Interaction,0.08827085952454258,0.0849355041293816,0.09164519965077554,0.0033548477606969718,Synergy (+),POS,quantity_level=1vs1,person1_profession=low,0.0022335810309394295
person1_gender=male & person2_color=black,Interaction,0.08795013544434008,0.08539234754833935,0.09046990459156774,0.0025387785216141948,Synergy (+),POS,person1_gender=male,person2_color=black,0.0022254655189169526
person1_profession=high & person3_profession=high,Interaction,0.08788537550327542,0.08488456933744573,0.09070221410340253,0.0029088223829783974,Synergy (+),POS,person1_profession=high,person3_profession=high,0.0022238268515616566
person1_profession=high & person3_gender=male,Interaction,0.08771727795330578,0.08486194398264812,0.09045326666832917,0.0027956613428405247,Interference (-),NEG,person1_profession=high,person3_gender=male,0.002219573358381892
quantity_level=1vs2 & person1_gender=male,Interaction,0.08603610938716467,0.08306839761007406,0.08908779181552585,0.003009697102725896,Synergy (+),POS,quantity_level=1vs2,person1_gender=male,0.0021770335412851713
quantity_level=1vs2 & person1_profession=low,Interaction,0.08572127198158179,0.08252940197606616,0.08921161046686558,0.003341104245399712,Synergy (+),POS,quantity_level=1vs2,person1_profession=low,0.0021690669840234897
person2_gender=female & person3_profession=low,Interaction,0.08464553767428594,0.08223032050267837,0.08725818560880093,0.0025139325530612808,Synergy (+),POS,person2_gender=female,person3_profession=low,0.002141846905324259
person2_color=white & person3_gender=female,Interaction,0.08439683869548975,0.08231657672797592,0.08661696067722996,0.0021501919746270207,Synergy (+),POS,person2_color=white,person3_gender=female,0.0021355538962333173
